,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
70,1) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,9.497741120867431e-05,21.765039443969727,-0.116237395,0.12575478417917238,,0.9500013589859009,1.0,0.0
71,1) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,4.2467371486054617e-07,11.07918643951416,-0.8317217,0.13957254312062867,0.26632192730903625,0.9488268494606018,25.148456573486328,6.558018684387207
72,1) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,1.9534184048097814e-08,12.423558235168457,-0.6866222,0.05040862497820291,0.08656565099954605,0.566159188747406,15.854021072387695,2.4677278995513916
73,1) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,5.578873469858081e-07,9.812704086303711,-0.93627083,0.15854153953617767,0.10204286873340607,0.942725419998169,25.987627029418945,12.796575546264648
74,1) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,3.196681319650452e-08,11.447432518005371,-0.45002577,0.15268519198671432,0.07030505686998367,0.946060836315155,25.253145217895508,10.977961540222168
75,1) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,3.5790808539104546e-08,11.149101257324219,-0.11998344,0.11231419813968933,0.06019357964396477,0.9440321922302246,29.338706970214844,13.12370491027832
76,1) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,1.4196388953280348e-08,10.801206588745117,-0.19088219,0.14870793081369707,0.056883834302425385,0.9488976001739502,23.776397705078125,11.990374565124512
77,2) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,6.60821606288664e-05,22.21472930908203,-0.12665802,0.056585436606548904,,0.9500018954277039,1.0,0.0
78,2) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,5.41789802355197e-07,10.924428939819336,-1.8204333,0.04533825582514428,0.2600472867488861,0.9463905096054077,25.697235107421875,7.058565139770508
79,2) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,2.8123881889996483e-08,12.195405006408691,-0.5899202,0.09120114275815995,0.09321854263544083,0.570098876953125,15.935423851013184,2.6242246627807617
80,2) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,1.0102277059331755e-07,9.535367965698242,-1.1132421,0.6143744011695178,0.10136590898036957,0.9485176205635071,26.42517852783203,13.286666870117188
81,2) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,2.543661992149282e-08,11.00583553314209,-0.1086776,0.12246283028782948,0.08976804465055466,0.9497091770172119,27.222078323364258,12.361163139343262
82,2) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,9.500770836723404e-09,12.293673515319824,-0.09579371,0.10755212281209289,0.05644688755273819,0.9438306093215942,25.806886672973633,10.692815780639648
83,2) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,2.0497424202403636e-08,10.421530723571777,-0.22980992,0.13595693989948793,0.0620114728808403,0.947536289691925,28.52536392211914,14.709692001342773
84,3) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,7.351853128056973e-05,23.73848533630371,-0.09393586,0.16829671827324016,,0.9499990344047546,1.0,0.0
85,3) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,6.191240231601114e-07,11.0658597946167,-0.15261616,0.24754203386578622,0.2747460901737213,0.9393507838249207,26.91978645324707,7.580308437347412
86,3) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,1.955539907783077e-08,12.404964447021484,-1.3300059,0.05343468137505614,0.08990830183029175,0.563330888748169,15.864349365234375,2.449037790298462
87,3) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,7.60685509249015e-07,9.668649673461914,-1.538728,0.09642983497088281,0.1038365587592125,0.9395799040794373,26.390323638916016,12.811440467834473
88,3) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,2.5845311668604154e-08,11.544718742370605,-0.080184445,0.05892563812884328,0.07734701782464981,0.9459871053695679,23.82128143310547,10.574636459350586
89,3) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,3.2404784633399686e-08,11.422391891479492,-0.115219705,0.049544037772695865,0.05747048556804657,0.9499927759170532,24.789993286132812,11.349249839782715
90,3) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,1.314185116285671e-08,10.576723098754883,-0.16438912,0.057720612382672905,0.06479951739311218,0.9497939944267273,27.947233200073242,14.621841430664062
91,4) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,8.898854139260948e-05,22.2120361328125,-0.14643222,0.08145873721689811,,0.9500016570091248,1.0,0.0
92,4) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,7.462596158802626e-07,11.150278091430664,-0.9219853,0.08529372083176484,0.24688707292079926,0.9476573467254639,25.31867790222168,6.601390361785889
93,4) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,2.912723928716332e-08,12.024141311645508,-0.583721,0.044809250198233154,0.08834438771009445,0.5722787380218506,15.914996147155762,2.5754780769348145
94,4) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,8.517913556715939e-07,9.302165031433105,-1.1699058,0.18783357814353024,0.11412539333105087,0.9482176899909973,27.061853408813477,13.254618644714355
95,4) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,5.125169622033354e-08,11.487363815307617,-0.07251992,0.09626389061547623,0.0750131830573082,0.9394993782043457,22.662429809570312,9.948418617248535
96,4) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,1.999288912202246e-08,11.163832664489746,-0.06453207,0.48704436824670433,0.058649636805057526,0.9444721937179565,28.354663848876953,12.427390098571777
97,4) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,1.9550205010432364e-08,10.528560638427734,-0.17804062,0.08178871604179838,0.05567797273397446,0.9431154131889343,24.493741989135742,13.263819694519043
98,5) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,0.00010166275023948401,21.351179122924805,-0.1486966,0.1420806789642381,,0.9499999284744263,1.0,0.0
99,5) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,4.765420271723997e-07,10.576120376586914,-0.8846221,0.07803707058065844,0.2751191258430481,0.9464220404624939,27.944103240966797,8.202499389648438
100,5) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,2.0823533120051252e-08,11.922887802124023,-0.59272295,0.33393177653018385,0.09749427437782288,0.5635445713996887,16.030567169189453,2.738595962524414
101,5) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,8.480755013806629e-07,9.5460844039917,-0.57557964,0.05405350975801487,0.11014845222234726,0.9457074403762817,28.52381706237793,15.022051811218262
102,5) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,2.879062677152433e-08,11.748238563537598,-0.090089045,0.6616032024623241,0.07301923632621765,0.9401087760925293,21.493701934814453,9.485057830810547
103,5) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,1.654274583984261e-08,11.055126190185547,-0.08751067,0.3035368109035223,0.05804119259119034,0.936691403388977,28.768320083618164,13.523085594177246
104,5) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,1.0270972516934762e-08,10.765170097351074,-0.08083398,0.5347065934571844,0.060481611639261246,0.9448992013931274,27.020191192626953,14.193079948425293
105,1) - Vanilla - 250 UNIT - Spectral Radius: 0.95 ,0,7.01702811056748e-05,23.839696884155273,-0.1631359,0.06333916892154443,,0.9500002861022949,1.0,0.0
106,1) - Gauss 1 - 250 UNIT - Spectral Radius: 0.95 ,1,3.931519358957303e-07,11.730527877807617,-0.36474216,0.17058651027352906,0.26537632942199707,0.9483019709587097,29.131046295166016,7.943868637084961
107,1) - Gauss 2 - 250 UNIT - Spectral Radius: 0.95 ,2,1.9629018410682875e-08,12.592363357543945,-0.90907884,0.04862324759148936,0.10659894347190857,0.5823763608932495,18.023317337036133,3.2560312747955322
108,1) - Bimodal - 250 UNIT - Spectral Radius: 0.95 ,3,1.2487281253470428e-07,9.854658126831055,-0.28416672,0.056347427829345126,0.10633964836597443,0.9497403502464294,29.241004943847656,14.550979614257812
109,1) - Trim 1 - 250 UNIT - Spectral Radius: 0.95 ,4,2.0721243387811228e-08,12.108759880065918,-0.08522393,0.06635293886697236,0.07239392399787903,0.9473360180854797,27.19666862487793,12.002492904663086
110,1) - Trim 2 - 250 UNIT - Spectral Radius: 0.95 ,5,2.1571683106458295e-08,11.96094036102295,-0.087817915,0.05149713376357257,0.05824381113052368,0.9464547038078308,30.737552642822266,14.346516609191895
111,1) - Trim 3 - 250 UNIT - Spectral Radius: 0.95 ,6,8.16476308784786e-09,10.613654136657715,-0.10074159,0.20412554844025224,0.05530505254864693,0.9489536285400391,31.847681045532227,16.67344856262207
112,2) - Vanilla - 250 UNIT - Spectral Radius: 0.95 ,0,8.940640691434965e-05,24.94346809387207,-0.11390157,0.055866055880433405,,0.9499998688697815,1.0,0.0
113,2) - Gauss 1 - 250 UNIT - Spectral Radius: 0.95 ,1,7.045218808343634e-07,11.999933242797852,-2.8822632,0.07351826087202004,0.24996663630008698,0.9342606067657471,26.704370498657227,6.561707019805908
114,2) - Gauss 2 - 250 UNIT - Spectral Radius: 0.95 ,2,1.8115606792434846e-08,12.713003158569336,-1.2575455,0.04575715361676514,0.11683464795351028,0.5808965563774109,18.313005447387695,3.597703695297241
115,2) - Bimodal - 250 UNIT - Spectral Radius: 0.95 ,3,1.1108720343599998e-07,9.073294639587402,-0.30454078,0.05689783040927364,0.11212678253650665,0.9487231969833374,28.842666625976562,14.566163063049316
116,2) - Trim 1 - 250 UNIT - Spectral Radius: 0.95 ,4,2.9482992047746848e-08,11.909571647644043,-0.5320549,0.08310607659041891,0.08536703139543533,0.9461455345153809,28.28095817565918,12.709172248840332
117,2) - Trim 2 - 250 UNIT - Spectral Radius: 0.95 ,5,8.47631831391027e-09,12.123982429504395,-0.12947333,0.054107165364957105,0.05581172555685043,0.9426296353340149,30.1227970123291,13.399462699890137
118,2) - Trim 3 - 250 UNIT - Spectral Radius: 0.95 ,6,1.3722822878037277e-08,10.615055084228516,-0.06463341,0.37455575452773304,0.055737271904945374,0.9499532580375671,29.834665298461914,15.790800094604492
119,3) - Vanilla - 250 UNIT - Spectral Radius: 0.95 ,0,8.121105202008039e-05,23.240394592285156,-0.20882922,0.04734112033859436,,0.9499991536140442,1.0,0.0
120,3) - Gauss 1 - 250 UNIT - Spectral Radius: 0.95 ,1,3.99151986130164e-07,11.710237503051758,-1.2144434,0.23479262436833925,0.25503823161125183,0.9470707774162292,28.955951690673828,7.8161396980285645
121,3) - Gauss 2 - 250 UNIT - Spectral Radius: 0.95 ,2,1.827959117406408e-08,12.444917678833008,-0.81806415,0.06445261349625782,0.09375706315040588,0.5594710111618042,17.889476776123047,3.000713348388672
122,3) - Bimodal - 250 UNIT - Spectral Radius: 0.95 ,3,9.469963515584823e-07,10.80599308013916,-0.9354645,0.045959025887839546,0.10765176266431808,0.9466443657875061,28.256935119628906,14.024530410766602
123,3) - Trim 1 - 250 UNIT - Spectral Radius: 0.95 ,4,5.069210118335832e-08,11.504620552062988,-0.26331428,0.10084395548901245,0.07763822376728058,0.9485995769500732,30.04245376586914,13.535798072814941
124,3) - Trim 2 - 250 UNIT - Spectral Radius: 0.95 ,5,1.0543800499362987e-08,11.934676170349121,-0.11511442,0.05873342239562497,0.061051297932863235,0.9477546215057373,29.462984085083008,12.927900314331055
125,3) - Trim 3 - 250 UNIT - Spectral Radius: 0.95 ,6,7.361351084256285e-09,11.204079627990723,-0.17700922,0.04395767646271687,0.06058238446712494,0.9413282871246338,27.994949340820312,14.224443435668945
126,4) - Vanilla - 250 UNIT - Spectral Radius: 0.95 ,0,7.236513920361176e-05,25.427488327026367,-0.19783898,0.142346914781434,,0.9500012993812561,1.0,0.0
127,4) - Gauss 1 - 250 UNIT - Spectral Radius: 0.95 ,1,4.0650903088135237e-07,11.902084350585938,-0.5207553,0.5449419875379591,0.26403599977493286,0.9407284259796143,29.730579376220703,8.491912841796875
