,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
49,3) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.0001895712921395898,21.28877067565918,-0.15054286,0.2691269913938721,,0.9499993920326233,1.0,0.0
50,3) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,2.3853335733292624e-05,9.829374313354492,-0.95978475,0.12305190214094519,0.27110758423805237,0.9460772275924683,22.904438018798828,6.449572563171387
51,3) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,2.916049425039091e-06,11.770378112792969,-0.6822968,0.07090458415229035,0.09461197257041931,0.5774953961372375,13.802431106567383,2.281839609146118
52,3) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,4.540292502497323e-05,8.817280769348145,-0.25906867,0.12365819170365214,0.10315036028623581,0.9497883319854736,23.274301528930664,11.479389190673828
53,3) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,2.2706119580107043e-06,10.678873062133789,-0.44076967,0.04537896744108002,0.08403342962265015,0.9431936740875244,20.103599548339844,8.933475494384766
54,3) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,4.192286269244505e-06,10.788692474365234,-0.062084917,0.04902998864789759,0.06110936030745506,0.9418691396713257,24.286758422851562,11.185100555419922
55,3) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,9.047023922903463e-06,9.06948471069336,-0.08142802,0.08781931087106551,0.05679543688893318,0.9477301239967346,24.33416748046875,13.324995040893555
56,4) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.00017233034304808825,21.41292381286621,-0.14152585,0.05926121895452478,,0.9499990344047546,1.0,0.0
57,4) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,2.4622986529720947e-05,10.432042121887207,-0.986925,0.7855142697818509,0.26218536496162415,0.9426201581954956,22.0118465423584,5.736595630645752
58,4) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,4.924009772366844e-06,11.719969749450684,-0.9231349,0.04985763542906084,0.07989469170570374,0.558807373046875,13.679769515991211,1.9079885482788086
59,4) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,5.026858707424253e-05,8.615171432495117,-0.379759,0.0628576166023958,0.1050417572259903,0.9478434920310974,23.60260581970215,11.556729316711426
60,4) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,2.625692332003382e-06,11.11995792388916,-0.06346917,0.05061826105799712,0.07155533879995346,0.9455524682998657,19.137407302856445,8.361245155334473
61,4) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,3.911432486347621e-06,10.391218185424805,-0.092483595,0.04608302671774821,0.057608503848314285,0.9478972554206848,25.22947120666504,11.479018211364746
62,4) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,2.087335360556608e-06,10.008910179138184,-0.08824895,0.06850942513476119,0.06426853686571121,0.9430832862854004,21.31123924255371,10.925670623779297
63,5) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.00015095985145308077,21.194618225097656,-0.09901513,0.050450582119945936,,0.9500008821487427,1.0,0.0
64,5) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,6.215961911948398e-05,10.228164672851562,-1.1328894,0.2430352440031216,0.2688184976577759,0.9417946934700012,23.599611282348633,6.732672691345215
65,5) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,3.2725963592383778e-06,11.525092124938965,-0.77683496,0.062220061316300423,0.10629215091466904,0.584766149520874,13.977987289428711,2.549250602722168
66,5) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,3.3655025617918e-05,9.566606521606445,-0.15290546,0.10273188744798026,0.10580999404191971,0.9497430324554443,22.64527130126953,11.866728782653809
67,5) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,7.666508281545248e-06,10.395719528198242,-0.35084954,0.04998545351963932,0.09447728842496872,0.9493381381034851,21.72089958190918,10.767728805541992
68,5) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,3.321006943224347e-06,10.737200736999512,-0.07867285,0.08228018032433862,0.062315527349710464,0.9432988166809082,25.13290786743164,10.430455207824707
69,5) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,6.75405908623361e-06,9.168159484863281,-0.12890112,0.10938941299050219,0.05673176795244217,0.9464579224586487,25.692331314086914,13.485151290893555
70,1) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,0.00015167516539804637,23.501550674438477,-0.13760398,0.09947170918523464,,0.9500008225440979,1.0,0.0
71,1) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,1.1976769201282877e-05,10.695067405700684,-0.15129882,0.16776719386219946,0.27629542350769043,0.9468376636505127,28.01698112487793,8.30130672454834
72,1) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,1.4463208799497806e-06,12.161934852600098,-0.5560751,0.053434922248863745,0.09677543491125107,0.5772849321365356,16.02212905883789,2.685816526412964
73,1) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,1.4721978004672565e-05,9.484813690185547,-1.0336931,0.06825398504770565,0.10621365159749985,0.9484636187553406,26.40532875061035,13.101369857788086
74,1) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,1.1926701972697629e-06,11.382661819458008,-0.11194777,0.12973937608052044,0.07078495621681213,0.9440488219261169,26.396724700927734,11.816627502441406
75,1) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,7.97561540366587e-07,11.567432403564453,-0.3225776,0.08870729609265318,0.06205064058303833,0.9459340572357178,25.147924423217773,10.886537551879883
76,1) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,2.710447461140575e-06,9.867395401000977,-0.73378545,0.044935551157241474,0.060529522597789764,0.9481540322303772,26.90730857849121,13.96668815612793
77,2) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,9.081336611416191e-05,23.317142486572266,-0.0922105,0.07802379054153831,,0.9499992728233337,1.0,0.0
78,2) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,1.1509806427056901e-05,10.732084274291992,-1.8281192,0.05183901578753554,0.2687944173812866,0.9448451399803162,25.051986694335938,6.800227642059326
79,2) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,1.8161377965952852e-06,12.016855239868164,-0.59974855,0.04393966669933289,0.07688641548156738,0.5553483963012695,15.729482650756836,2.1932475566864014
80,2) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,8.982649887911975e-06,9.346758842468262,-1.280468,0.21619486864196394,0.10620968788862228,0.9472282528877258,26.05180549621582,13.104079246520996
81,2) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,3.7390823308669496e-06,10.741633415222168,-0.13267325,0.13253551275181297,0.08239804208278656,0.9470478296279907,26.729564666748047,11.703618049621582
82,2) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,1.1731863196473569e-06,11.540631294250488,-0.078682,0.04388914085413073,0.056608475744724274,0.9440096616744995,28.928293228149414,12.107513427734375
83,2) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,2.135803242708789e-06,9.531332015991211,-0.23596798,0.08455635287668253,0.05805140361189842,0.949299693107605,27.74001121520996,14.342954635620117
84,3) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,0.00011505802103783935,22.84292984008789,-0.15154657,0.07454629931692068,,0.9500002861022949,1.0,0.0
85,3) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,1.4126078895060346e-05,10.804357528686523,-2.0584073,0.0997463424078536,0.2677527070045471,0.9397542476654053,25.776559829711914,7.0920796394348145
86,3) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,1.351597916254832e-06,12.3993501663208,-0.80580693,0.062433931993084,0.08475873619318008,0.556627094745636,15.829728126525879,2.4239132404327393
87,3) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,1.7211477825185284e-05,9.555133819580078,-0.53510916,0.046698406579575656,0.10841488838195801,0.9475311040878296,27.161706924438477,13.467116355895996
88,3) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,1.6280972658933024e-06,10.943039894104004,-0.2087561,0.05905966194776711,0.07581426948308945,0.9397083520889282,25.758373260498047,11.007238388061523
89,3) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,9.988081046685693e-07,11.3405179977417,-0.15719227,0.04562769296212327,0.05933837965130806,0.946753978729248,28.905550003051758,12.76708984375
90,3) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,2.242615437353379e-06,9.903803825378418,-0.12669241,0.18063416449987232,0.054184019565582275,0.9446759223937988,28.627927780151367,15.140249252319336
91,4) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,0.00010287950135534629,21.328624725341797,-0.095929496,0.06424384754447597,,0.9499990940093994,1.0,0.0
92,4) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,8.924160283640958e-06,11.06700325012207,-0.0711807,0.048574117982408536,0.24528604745864868,0.9448085427284241,23.704256057739258,5.945559501647949
